domain,n_posts,total_engagement,avg_engagement,median_engagement
usd116.org,200,6088,30.44,19.0
www.stmartinparish.net,398,6088,15.296482412060302,7.0
www.blairschool.org,199,6084,30.57286432160804,15.0
www.rcw.k12.mn.us,202,6083,30.113861386138613,12.5
www.solake.org,202,6076,30.07920792079208,23.0
artcollegeprep.org,200,6075,30.375,21.5
www.wpcschools.org,398,6073,15.258793969849247,8.0
www.linton.k12.nd.us,199,6072,30.512562814070353,15.0
www.tulsalegacy.org,400,6071,15.1775,12.0
www.ccsd59.org,199,6071,30.507537688442213,24.0
www.lchsrailers.org,202,6070,30.04950495049505,17.0
www.baker.k12.ga.us,398,6069,15.248743718592964,10.0
www.cfsd16.org,208,6068,29.173076923076923,18.0
www.wgcsd.org,199,6066,30.482412060301506,16.0
www.spirit-lake.k12.ia.us,198,6064,30.626262626262626,20.0
www.bwsd.org,221,6053,27.38914027149321,14.0
bearkatz.k12.ar.us,398,6050,15.201005025125628,9.0
www.basisscottsdale.org,398,6049,15.198492462311558,12.0
www.usd360.com,398,6048,15.195979899497488,6.0
www.ssusd.org,199,6047,30.386934673366834,20.0
www.valleyindians.net,209,6041,28.904306220095695,15.0
www.westhopeschool.com,418,6039,14.447368421052632,6.0
ww2.d46.org,203,6039,29.748768472906406,19.0
www.wayneschools.com,198,6036,30.484848484848484,16.0
www.woodbridgeraiders.net,219,6033,27.54794520547945,11.0
redwing.k12.mn.us,201,6028,29.99004975124378,15.0
www.kountzeisd.org,399,6028,15.107769423558898,8.0
www.northidahostemcharteracademy.org,208,6027,28.97596153846154,18.0
www.waubun.k12.mn.us,398,6022,15.130653266331658,5.0
www.ccsd21.org,202,6021,29.806930693069308,20.0
www.millstone.k12.nj.us,200,6019,30.095,19.0
www.usd267.com,201,6017,29.935323383084576,15.0
www.centralvps.org,199,6016,30.231155778894472,11.0
www.rockwellhigh.net,408,6014,14.740196078431373,11.0
www.bayardpublicschools.org,398,6013,15.108040201005025,6.0
www.hickmanmills.org,199,6000,30.150753768844222,18.0
www.mcsd.org,203,5993,29.52216748768473,16.0
www.westbranch.org,398,5990,15.050251256281408,6.0
www.quipsd.org,262,5989,22.858778625954198,11.0
www.mcpherson.com,198,5985,30.227272727272727,21.0
www.chelseaschools.com,398,5983,15.032663316582914,8.0
www.sau57.org,202,5983,29.61881188118812,14.0
www.canajoharieschools.org,231,5977,25.874458874458874,16.0
www.sparta.k12.mo.us,198,5975,30.17676767676768,20.0
www.ndaviess.k12.in.us,202,5971,29.559405940594058,14.5
www.sdcoe.net,398,5971,15.00251256281407,11.0
www.plymouth.k12.ma.us,54,5961,110.38888888888889,53.0
crosscreek.heritageacademies.com,324,5960,18.395061728395063,11.0
www.stgacademy.org,323,5959,18.44891640866873,13.0
www.geneseocsd.org,203,5954,29.330049261083744,17.0
www.tukwilaschools.org,398,5953,14.957286432160805,8.0
www.parshall.k12.nd.us,398,5952,14.954773869346734,8.0
www.danvilleschools.org,199,5950,29.899497487437184,16.0
www.rioschools.org,398,5949,14.947236180904522,7.0
www.stratford.k12.ok.us,403,5948,14.759305210918114,10.0
www.brooklyn.k12.oh.us,200,5945,29.725,26.5
www.shelbyville.k12.il.us,203,5944,29.2807881773399,16.0
www.neoga.k12.il.us,745,5943,7.9771812080536915,3.0
www.gwd51.org,198,5942,30.01010101010101,15.5
vliet.neric.org,199,5940,29.849246231155778,23.0
www.wabasha-kellogg.k12.mn.us,199,5935,29.824120603015075,22.0
www.kusd.org,198,5934,29.96969696969697,16.0
www.rulh.us,398,5933,14.907035175879397,6.0
brandonschooldistrict.org,224,5932,26.482142857142858,14.0
www.elacharterschool.com,400,5932,14.83,13.0
jcsd.k12.or.us,436,5931,13.603211009174313,8.0
www.pageschools.org,202,5930,29.356435643564357,19.0
www.charterdayschool.net,398,5922,14.879396984924623,8.0
www.tcsc.k12.in.us,200,5922,29.61,16.0
www.london.k12.oh.us,198,5919,29.893939393939394,19.0
www.ardsleyschools.org,198,5915,29.873737373737374,16.0
www.chelanschools.org,410,5914,14.424390243902439,8.0
www.cuba.k12.mo.us,219,5914,27.004566210045663,13.0
www.csdecatur.net,207,5910,28.55072463768116,15.0
www.cresthavenacademy.org,199,5908,29.688442211055275,25.0
www.pancent.org,200,5905,29.525,22.5
www.conecuh.k12.al.us,199,5903,29.66331658291457,22.0
www.martinez.k12.ca.us,205,5895,28.75609756097561,20.0
www.alpineschools.net,398,5885,14.78643216080402,11.0
www.tbafcs.org,204,5885,28.848039215686274,21.0
www.lyleschools.org,415,5884,14.178313253012048,9.0
www.tracy.k12.ca.us,199,5883,29.56281407035176,19.0
www.libertycenter.k12.oh.us,218,5882,26.98165137614679,19.0
www.laconiaschools.org,398,5882,14.77889447236181,11.0
www.freelandschools.net,205,5879,28.678048780487806,27.0
www.ptaaschool.org,401,5875,14.650872817955113,12.0
www.westminsterpublicschools.org,202,5874,29.07920792079208,14.0
www.pinespringsprep.org,198,5859,29.59090909090909,30.5
www.lakelandsd.org,205,5859,28.58048780487805,16.0
sbo.gilesk12.org,287,5857,20.407665505226483,10.0
www.icsatlanta.org,200,5853,29.265,18.0
www.riverhead.net,200,5853,29.265,19.0
www.hondoisd.net,410,5852,14.273170731707317,7.0
www.oneillpublicschools.org,398,5852,14.703517587939698,6.0
www.nfld.k12.mn.us,198,5851,29.550505050505052,17.0
www.mabankisd.net,134,5848,43.64179104477612,32.0
www.northwestern.k12.sd.us,267,5846,21.89513108614232,13.0
www.pioneercharterschool.org,399,5844,14.646616541353383,6.0
www.sau81.org,202,5843,28.925742574257427,17.0
www.colman-egan.k12.sd.us,200,5836,29.18,20.0
www.thrallisd.com,410,5832,14.22439024390244,10.0
sage.sageintl.org,199,5828,29.28643216080402,21.0
www.jhcobras.net,601,5827,9.695507487520798,3.0
www.w-delaware.k12.ia.us,202,5826,28.84158415841584,11.5
www.towschool.org,204,5823,28.544117647058822,16.5
isd2071.k12.mn.us,203,5815,28.645320197044335,16.0
www.isd381.k12.mn.us,841,5811,6.909631391200951,2.0
www.willmar.k12.mn.us,201,5808,28.895522388059703,16.0
www.fairfield.k12.in.us,201,5795,28.83084577114428,18.0
www.tuhsd.org,198,5794,29.262626262626263,19.0
www.wheaton.k12.mn.us,199,5791,29.100502512562816,17.0
www.geringschools.net,199,5788,29.08542713567839,15.0
www.gtsd.net,198,5785,29.217171717171716,25.0
www.howard-winn.k12.ia.us,198,5785,29.217171717171716,15.0
www.nwr7.com,198,5783,29.207070707070706,9.5
www.gwacademy.org,398,5781,14.525125628140703,11.0
www.region-12.org,199,5777,29.030150753768844,23.0
hes.slrsd.org,198,5773,29.156565656565657,23.0
www.usd290.org,199,5770,28.99497487437186,16.0
www.dorchesterschool.org,198,5768,29.13131313131313,20.0
www.amite.k12.ms.us,198,5767,29.126262626262626,13.0
www.ogsd.net,398,5761,14.474874371859297,8.0
www.minehillcas.org,198,5760,29.09090909090909,25.0
www.cps18.org,603,5752,9.538971807628524,4.0
www.marcum-illinois.org,398,5752,14.452261306532664,11.0
jaspercountyga.org,405,5751,14.2,9.0
www.campuscommunityschool.com,199,5748,28.884422110552762,26.0
www.ttsdschools.org,798,5745,7.1992481203007515,3.0
www.southbcs.org,398,5740,14.422110552763819,10.0
www.bcsdny.org,198,5733,28.954545454545453,20.0
www.pikeville.k12.ky.us,398,5729,14.394472361809045,7.0
cda.pleasantlocalschools.org,198,5725,28.914141414141415,16.5
www.pvhs.k12.nj.us,199,5725,28.768844221105528,21.0
northpanolaschools.org,200,5721,28.605,12.5
www.gischools.org,198,5717,28.873737373737374,18.0
www.stuart.k12.ok.us,403,5717,14.186104218362283,8.0
www.risco.k12.mo.us,202,5712,28.277227722772277,16.5
usd210.org,198,5712,28.848484848484848,21.0
www.okmulgeeps.com,409,5712,13.965770171149144,10.0
www.lhschools.org,225,5708,25.36888888888889,15.0
aurorahuskies.org,198,5706,28.818181818181817,21.5
www.briarcliffschools.org,205,5706,27.834146341463416,25.0
www.plainedgeschools.org,199,5705,28.668341708542712,16.0
www.bancroft-rosalie.org,398,5703,14.329145728643216,5.0
www.d155.org,202,5700,28.217821782178216,19.0
fpsk12.org,398,5698,14.316582914572864,5.0
www.marshallschools.com,396,5694,14.378787878787879,6.0
www.owencountyky.us,448,5693,12.707589285714286,6.0
www.ssccardinals.org,398,5689,14.293969849246231,6.0
www.verndale.k12.mn.us,198,5687,28.72222222222222,15.0
www.tigerwires.com,278,5686,20.453237410071942,5.0
www.drycreek.k12.ca.us,199,5684,28.56281407035176,18.0
www.varnett.org,398,5684,14.28140703517588,13.0
www.kauffmanschool.org,198,5684,28.707070707070706,19.0
usd281.com,409,5677,13.880195599022004,10.0
www.avr2.org,118,5674,48.08474576271186,45.5
evergreensd50.com,398,5664,14.231155778894472,11.0
www.zionjets.com,399,5662,14.19047619047619,8.0
southwestr1.org,198,5661,28.59090909090909,17.5
www.akronschools.com,398,5660,14.22110552763819,5.0
www.farwellschools.net,202,5660,28.019801980198018,16.0
www.d41.org,398,5656,14.21105527638191,5.0
www.wma-es.com,399,5655,14.172932330827068,8.0
www.sandusky.k12.mi.us,204,5652,27.705882352941178,24.0
www.eusd.org,202,5651,27.975247524752476,23.0
www.kirtlandschools.org,398,5651,14.198492462311558,9.5
www.libertyps.org,399,5648,14.155388471177945,8.0
www.apl-park.k12.ia.us,326,5647,17.322085889570552,5.0
www.globeschools.org,202,5646,27.95049504950495,17.0
www.eagleschools.net,398,5643,14.178391959798995,4.0
www.schenckhs.org,198,5640,28.484848484848484,12.0
www.lincolnparkpublicschools.com,398,5637,14.163316582914574,6.0
www.fessenden-bowdon.org,398,5635,14.158291457286433,8.0
www.rvusd.org,408,5633,13.806372549019608,7.0
www.cusd50.org,398,5632,14.150753768844222,10.0
www.walnuttsd.org,198,5631,28.439393939393938,15.0
www.winslow-schools.com,203,5628,27.724137931034484,14.0
bfuhs.org,389,5628,14.467866323907455,6.0
thayer.k12.mo.us,209,5625,26.913875598086126,16.0
www.rrisd.net,437,5624,12.869565217391305,8.0
www.buffaloschools.org,201,5624,27.980099502487562,15.0
scintillacharteracademy.com,199,5622,28.251256281407034,22.0
www.wusd.us,198,5621,28.38888888888889,18.0
www.brushschools.org,206,5619,27.276699029126213,14.0
www.truromass.org,322,5618,17.4472049689441,14.0
www.jennings.k12.ok.us,402,5618,13.975124378109452,8.0
www.somerville.k12.ma.us,468,5616,12.0,6.0
www.akron-westfield.com,198,5615,28.358585858585858,17.0
www.hamadyhawks.net,201,5608,27.90049751243781,15.0
www.asher.k12.ok.us,398,5607,14.087939698492463,7.0
www.catskillcsd.org,198,5606,28.31313131313131,21.0
www.fairview.k12.ky.us,207,5605,27.07729468599034,20.0
www.lakevilleschools.org,231,5604,24.25974025974026,15.0
www.tvsd.org,214,5603,26.182242990654206,13.5
www.musd.org,398,5602,14.075376884422111,9.5
www.richardsisd.net,422,5602,13.274881516587678,8.0
www.dowagiacschools.org,233,5592,24.0,12.0
mayfieldky.gov,211,5591,26.497630331753555,10.0
www.ithacaschools.net,199,5591,28.09547738693467,15.0
www.horizonclc.org,198,5589,28.227272727272727,17.0
www.ms.k12.il.us,198,5588,28.22222222222222,14.0
www.senecar7.com,186,5587,30.037634408602152,22.5
www.lee.k12.al.us,202,5585,27.64851485148515,15.0
www.polk-schools.com,455,5583,12.270329670329671,8.0
www.detroitachievement.org,335,5582,16.66268656716418,14.0
www.chillicothe.k12.oh.us,208,5581,26.83173076923077,20.0
www.lightoftheworldacademy.org,198,5571,28.136363636363637,14.0
gibbonpublic.org,616,5571,9.043831168831169,2.0
www.hwusd.org,198,5570,28.13131313131313,16.0
www.lmsed.org,206,5567,27.024271844660195,13.0
www.msmusd.org,403,5563,13.803970223325061,7.0
www.nps.org,201,5561,27.666666666666668,18.0
www.rsu26.org,398,5560,13.969849246231156,10.0
www.union.k12.sc.us,198,5559,28.075757575757574,17.0
www.erschools.com,216,5558,25.73148148148148,13.0
archwayglendale.org,398,5555,13.957286432160805,9.0
www.springfieldschool.org,198,5554,28.050505050505052,22.5
www.wasd.k12.pa.us,215,5550,25.813953488372093,19.0
www.richgrove.org,198,5549,28.025252525252526,19.0
grantparkdragons.org,198,5545,28.005050505050505,19.0
www.ghec.k12.mn.us,198,5537,27.964646464646464,23.0
www.highland.esc14.net,402,5535,13.76865671641791,7.0
www.zr188.org,201,5526,27.492537313432837,22.0
www.buttefalls.k12.or.us,410,5514,13.448780487804878,8.0
www.tworiverspcs.org,399,5513,13.81704260651629,11.0
www.kibsd.org,199,5512,27.698492462311556,18.0
www.cardinalcharter.org,398,5510,13.844221105527637,8.0
www.sbrsd.org,222,5505,24.7972972972973,20.0
www.southlandisd.net,398,5504,13.829145728643216,9.0
www.herricks.org,198,5504,27.7979797979798,20.0
www.orlandusd.net,198,5503,27.792929292929294,21.0
www.littleferry.k12.nj.us,198,5503,27.792929292929294,24.0
www.stapletonschools.org,398,5497,13.811557788944723,7.0
phlearning.org,400,5496,13.74,10.0
csicharter.org,199,5495,27.613065326633166,10.0
www.voyageacademyutah.org,398,5493,13.801507537688442,9.0
www.pleasantgroveschools.com,969,5490,5.6656346749226,3.0
www.nacs1.org,205,5489,26.775609756097563,15.0
www.fellcharter.org,398,5489,13.791457286432161,11.0
www.southerntioga.org,209,5485,26.24401913875598,16.0
www.rugby.k12.nd.us,200,5484,27.42,10.0
www.herkimercsd.org,199,5483,27.55276381909548,21.0
www.northwest.sparcc.org,198,5483,27.69191919191919,19.5
www.clarke.k12.ia.us,398,5482,13.773869346733669,4.0
vwcs.net,221,5481,24.800904977375566,11.0
www.phoenix.k12.or.us,414,5479,13.234299516908212,9.0
www.enterpriseschools.net,226,5473,24.216814159292035,15.0
www.bartcharter.org,199,5470,27.487437185929647,18.0
www.oside.us,198,5469,27.62121212121212,23.0
www.fitz.k12.mi.us,203,5461,26.901477832512317,14.0
www.lex2.org,216,5461,25.28240740740741,14.0
www.lomega.k12.ok.us,404,5461,13.517326732673267,6.5
www.corvallis.k12.mt.us,200,5459,27.295,17.5
alamosa.k12.co.us,200,5453,27.265,18.5
www.mcbe.net,198,5453,27.54040404040404,15.5
www.marion-isd.org,418,5444,13.023923444976077,7.0
www.mnerats.org,199,5442,27.34673366834171,16.0
www.bensonsd.k12.az.us,203,5441,26.80295566502463,17.0
www.wintonwoods.org,198,5437,27.45959595959596,17.5
jeffersonacademy.org,403,5430,13.47394540942928,11.0
www.sbcusd.com,398,5424,13.628140703517587,4.0
www.hilltop.k12.oh.us,198,5424,27.393939393939394,24.0
www.kingphilip.org,199,5420,27.236180904522612,20.0
www.sbschools.org,198,5414,27.343434343434343,14.0
www.bssd.org,438,5406,12.342465753424657,6.0
woodlawnschools.org,201,5403,26.880597014925375,14.0
www.newhallschooldistrict.net,396,5400,13.636363636363637,2.0
www.psd402.org,416,5391,12.959134615384615,6.0
www.whitfieldcountyga.com,199,5388,27.07537688442211,12.0
www.strawnschool.net,411,5388,13.10948905109489,5.0
www.surpriseprep.org,398,5387,13.535175879396984,9.0
lemanacademy.com,199,5385,27.060301507537687,18.0
www.caddo.org,199,5382,27.045226130653266,12.0
www.rcps.org,420,5374,12.795238095238096,7.0
www.orleans.k12.in.us,141,5367,38.06382978723404,20.0
www.goldencityschools.com,201,5364,26.686567164179106,16.0
www.kinnelonpublicschools.org,199,5357,26.91959798994975,17.0
www.lowvilleacademy.org,202,5355,26.50990099009901,15.0
www.carbonschools.org,401,5351,13.344139650872817,4.0
www.sancarlosbraves.org,398,5350,13.442211055276381,7.0
www.jonesboroisd.net,399,5348,13.403508771929825,7.0
www.follettisd.net,398,5343,13.424623115577889,8.0
breckhuskies.org,222,5342,24.063063063063062,15.5
www.kqps.net,358,5336,14.905027932960893,11.0
louisianastudies.louisiana.edu,278,5334,19.18705035971223,9.0
www.padistance.org,398,5329,13.389447236180905,11.0
www.marcellusschools.org,198,5328,26.90909090909091,14.0
www.rutherfordschools.org,398,5328,13.386934673366834,5.0
www.waltoncountyga.gov,204,5316,26.058823529411764,12.0
www.puxico.k12.mo.us,201,5308,26.407960199004975,14.0
www.havenschools.com,211,5307,25.151658767772513,15.0
www.ocknights.org,398,5300,13.316582914572864,9.0
www.premiercharterschool.org,198,5300,26.767676767676768,23.0
www.beecherschools.org,248,5300,21.370967741935484,8.0
www.hicksvilleschools.org,199,5297,26.618090452261306,14.0
www.coquille.k12.or.us,260,5296,20.369230769230768,10.0
www.rvcschools.org,198,5294,26.737373737373737,20.0
vista.heritageacademies.com,398,5294,13.301507537688442,11.0
morleystanwood.org,201,5290,26.318407960199004,17.0
www.somersdist29.org,398,5287,13.28391959798995,9.0
www.pcmonroe.k12.ia.us,198,5286,26.696969696969695,25.5
www.marlboro.k12.nj.us,199,5285,26.55778894472362,16.0
archwaytriviumeast.greatheartsamerica.org,398,5278,13.261306532663317,6.5
www.losnietos.k12.ca.us,200,5275,26.375,11.0
www.carbondalearea.org,399,5271,13.210526315789474,5.0
www.csat-k12.org,399,5271,13.210526315789474,6.0
www.sboe.us,398,5264,13.226130653266331,8.0
www.clydesavannah.org,203,5261,25.91625615763547,14.0
www.crookston.k12.mn.us,198,5261,26.57070707070707,16.0
www.milfordpublicschools.com,198,5260,26.565656565656564,12.0
www.jlas.org,418,5251,12.562200956937799,7.0
www.upreprochester.org,353,5250,14.872521246458923,12.0
www.harlem-hs.k12.mt.us,198,5248,26.505050505050505,18.5
www.rcsd.k12.ca.us,398,5248,13.185929648241206,10.0
www.smps.k12.ok.us,398,5247,13.183417085427136,7.0
www.eminence.k12.in.us,200,5244,26.22,22.5
www.d15.org,206,5238,25.42718446601942,13.0
www.srcs.org,208,5235,25.16826923076923,11.0
www.ballingerisd.net,431,5235,12.146171693735498,5.0
www.stamfordpublicschools.org,801,5233,6.533083645443196,3.0
www.almacardinals.org,200,5232,26.16,14.0
www.litchfieldschools.org,198,5232,26.424242424242426,20.5
www.rfsd13.org,198,5227,26.3989898989899,17.5
www.lasalleschools.net,198,5226,26.393939393939394,16.0
www.sdcsc.k12.in.us,198,5226,26.393939393939394,18.5
www.danville118.org,200,5224,26.12,15.5
wilsonisd.org,398,5222,13.120603015075377,10.5
www.baxter.k12.ia.us,217,5219,24.05069124423963,9.0
www.cooperstowncs.org,200,5216,26.08,9.0
www.gfw.k12.mn.us,203,5214,25.68472906403941,18.0
www.baker.k12.or.us,413,5214,12.624697336561743,7.0
www.taschools.org,398,5211,13.092964824120603,6.0
www.nb27.org,201,5202,25.880597014925375,22.0
www.geschools.com,201,5201,25.875621890547265,17.0
www.tremont702.net,198,5200,26.262626262626263,14.0
www.pcsc.k12.in.us,229,5195,22.685589519650655,10.0
www.fairviewschools.net,203,5195,25.591133004926107,17.0
www.rfsd.org,398,5194,13.050251256281408,6.0
www.ewstokes.org,380,5193,13.66578947368421,10.0
www.crescentok.com,214,5192,24.261682242990656,11.5
www.usd320.com,200,5191,25.955,15.0
www.clearviewregional.edu,171,5185,30.321637426900583,12.0
www.accomack.k12.va.us,176,5184,29.454545454545453,28.0
www.vernonia.k12.or.us,400,5184,12.96,6.0
www.statestreetacademy.org,608,5184,8.526315789473685,6.0
www.nellholcomb.k12.mo.us,198,5183,26.17676767676768,18.0
www.greenisland.org,398,5179,13.012562814070352,8.0
www.hatfieldps.net,991,5178,5.225025227043391,2.0
www.epvpwoodlandhills.org,415,5175,12.46987951807229,8.0
www.potsdam.k12.ny.us,205,5174,25.2390243902439,16.0
www.straffordschools.net,158,5172,32.734177215189874,16.0
www.belpre.k12.oh.us,204,5171,25.348039215686274,16.5
www.baldwynschools.com,198,5165,26.085858585858585,14.0
www.academycharter.net,199,5165,25.954773869346734,11.0
www.elmwoodvillageschool.org,796,5162,6.484924623115578,3.0
www.bcemsvt.org,422,5161,12.229857819905213,4.0
www.hcpak12.org,198,5161,26.065656565656564,18.0
www.rescueusd.org,202,5159,25.53960396039604,18.0
www.mtviewschools.com,198,5157,26.045454545454547,21.0
www.warren.k12.in.us,199,5154,25.899497487437184,14.0
www.tcoe.org,198,5152,26.02020202020202,16.5
schools.amesburyma.gov,210,5152,24.533333333333335,14.0
www.amsacs.org,198,5152,26.02020202020202,17.0
www.gardnerk12.org,226,5151,22.792035398230087,16.0
www.reynolds.k12.pa.us,200,5149,25.745,17.0
www.sau39.org,199,5149,25.87437185929648,11.0
www.sundaleschool.com,200,5144,25.72,17.0
www.dlgsd.org,607,5142,8.471169686985172,5.0
www.salisbury.k12.mo.us,198,5139,25.954545454545453,16.0
veritasprep.greatheartsamerica.org,398,5136,12.904522613065327,7.0
www.scoe.org,200,5133,25.665,13.0
www.newarkhs.k12.il.us,398,5132,12.894472361809045,2.0
keystonelocalschools.org,398,5129,12.886934673366834,6.0
www.rbbcsc.k12.in.us,210,5128,24.419047619047618,11.0
www.lcs.k12.va.us,434,5128,11.815668202764977,6.0
www.vestavia.k12.al.us,216,5127,23.73611111111111,16.0
www.oldmans.org,239,5127,21.451882845188283,12.0
paragon.heritageacademies.com,398,5123,12.871859296482413,6.0
www.lakeviewschools.net,216,5120,23.703703703703702,12.0
www.arusd.org,198,5118,25.848484848484848,17.0
ortonville.k12.mn.us,198,5117,25.843434343434343,14.0
www.santapaulaunified.org,198,5114,25.828282828282827,18.0
www.evergreen.k12.oh.us,199,5112,25.688442211055275,13.0
www.atisd.net,398,5109,12.836683417085426,7.0
www.hawley.k12.mn.us,198,5107,25.792929292929294,11.0
zephyrisd.net,408,5105,12.512254901960784,8.0
www.spartaschools.org,194,5104,26.309278350515463,18.0
www.pas.k12.mn.us,199,5102,25.63819095477387,10.0
www.puhsd.org,208,5102,24.528846153846153,13.0
www.hoven.k12.sd.us,398,5101,12.816582914572864,6.5
www.littlesilverschools.org,398,5101,12.816582914572864,8.0
www.lusd.org,205,5098,24.86829268292683,18.0
www.ronank12.edu,398,5095,12.801507537688442,4.0
www.adair.k12.ky.us,201,5088,25.313432835820894,8.0
www.oakgrove.k12.ok.us,400,5086,12.715,8.0
www.kingsville.k12.mo.us,202,5082,25.15841584158416,15.5
www.websterpsb.org,398,5078,12.758793969849247,4.0
www.mvraiders.org,205,5077,24.765853658536585,16.0
www.isaacschools.org,398,5076,12.753768844221106,9.0
www.summithill.org,198,5074,25.626262626262626,20.5
www.ep.k12.oh.us,209,5070,24.258373205741627,8.0
www.mexiaisd.net,398,5069,12.736180904522612,4.0
www.clintonpublic.org,200,5065,25.325,10.0
www.lesterville.k12.mo.us,198,5055,25.53030303030303,14.0
www.brandywinebobcats.org,279,5051,18.10394265232975,10.0
www.stantonschools.com,199,5050,25.376884422110553,15.0
www.srvusd.net,200,5047,25.235,16.0
www.lvusd.org,198,5046,25.484848484848484,12.5
www.eldergrove.k12.mt.us,198,5045,25.47979797979798,18.0
www.audubon.k12.ia.us,200,5044,25.22,8.0
www.bakerripley.org,404,5025,12.438118811881187,8.0
www.district106.net,202,5022,24.861386138613863,19.5
www.desotoschools.com,202,5019,24.846534653465348,17.0
www.swinkk12.net,198,5019,25.348484848484848,16.5
www.wakefieldpublicschools.org,211,5016,23.77251184834123,16.0
www.espiritu.org,496,5015,10.110887096774194,6.0
lockwoodschool.org,200,5011,25.055,13.0
www.goodingschools.org,201,5007,24.91044776119403,18.0
www.artspacecharter.org,199,5006,25.155778894472363,23.0
www.burkevilleisd.org,398,5003,12.57035175879397,7.0
www.scasd.us,177,5002,28.259887005649716,11.0
www.slheights.org,398,5001,12.56532663316583,8.0
www.grotonarea.com,198,5000,25.252525252525253,13.5
www.pinelandsregional.org,204,4994,24.480392156862745,13.0
www.escalonusd.org,198,4989,25.196969696969695,14.5
jeffdavis.org,796,4988,6.266331658291457,1.0
www.cpcsc.k12.in.us,152,4987,32.80921052631579,20.5
bradford.k12.ar.us,198,4987,25.18686868686869,13.0
www.pickenscountyschools.net,199,4986,25.055276381909547,12.0
www.usd471.org,198,4986,25.181818181818183,15.5
www.guhsdaz.org,220,4985,22.65909090909091,15.0
www.hannasd.org,199,4983,25.040201005025125,16.0
www.tiptontigers.net,425,4978,11.712941176470588,6.0
www.platte-geddes.k12.sd.us,198,4977,25.136363636363637,6.0
www.portchesterschools.org,409,4974,12.161369193154034,4.0
www.bps.k12.in.us,398,4971,12.489949748743719,4.0
www.corvian.org,198,4970,25.1010101010101,21.0
www.pjusd.org,312,4966,15.916666666666666,14.0
www.lamonte.k12.mo.us,398,4962,12.467336683417086,9.0
www.sunnyvaleisd.com,418,4962,11.870813397129186,3.0
www.apwschools.org,199,4961,24.92964824120603,17.0
www.mtnhomesd.org,398,4956,12.452261306532664,7.0
www.pahp.com,398,4951,12.43969849246231,6.0
mcsk12nm.org,200,4949,24.745,10.0
www.emsd63.org,398,4949,12.43467336683417,8.0
www.slvusd.org,198,4948,24.98989898989899,17.0
www.decaturco.k12.in.us,398,4947,12.42964824120603,7.0
www.westsabineisd.net,234,4947,21.141025641025642,13.0
www.hvrsd.org,198,4944,24.96969696969697,10.0
mesavistacsd.com,398,4943,12.419597989949748,9.0
www.archwayveritas.org,398,4943,12.419597989949748,8.0
www.sierracountyofficeofeducation.org,398,4937,12.404522613065327,8.0
www.mpswolverines.com,201,4936,24.557213930348258,13.0
www.greenek12.org,398,4931,12.389447236180905,7.0
www.oblongschools.net,200,4930,24.65,14.0
www.oxnardunion.org,206,4929,23.92718446601942,15.0
buckleyschools.com,250,4928,19.712,10.0
www.pearsallisd.org,314,4927,15.69108280254777,8.0
www.swschools.org,398,4924,12.371859296482413,10.0
www.alsd.k12.ca.us,199,4920,24.723618090452263,19.0
www.npowder.k12.or.us,401,4917,12.261845386533667,6.0
www.ccsd.ws,200,4917,24.585,18.0
www.ecusd4.com,370,4914,13.281081081081082,5.0
www.missionmontessori.com,411,4913,11.953771289537713,9.0
appletoncity.k12.mo.us,426,4913,11.532863849765258,4.0
www.9mile.org,225,4912,21.83111111111111,15.0
www.paris.kyschools.us,200,4909,24.545,13.0
www.lcsd.k12.ri.us,401,4906,12.234413965087281,9.0
www.mtmorriscsd.org,198,4906,24.77777777777778,20.0
www.tyrone.k12.pa.us,215,4900,22.790697674418606,15.0
www.hartselletigers.org,198,4900,24.747474747474747,18.0
www.west-bend.k12.ia.us,210,4897,23.31904761904762,12.0
www.sd215.net,219,4888,22.319634703196346,17.0
www.veaziecs.org,203,4887,24.073891625615765,17.0
www.erlanger.kyschools.us,199,4884,24.542713567839197,11.0
www.croton-harmonschools.org,198,4882,24.656565656565657,15.5
springlakeschools.org,124,4882,39.37096774193548,27.0
www.scholarsacademy.org,198,4874,24.616161616161616,21.5
www.wabash348.com,204,4868,23.862745098039216,15.0
ada.k12.mn.us,198,4863,24.560606060606062,20.0
www.devineisd.org,272,4858,17.860294117647058,11.0
www.englewoodschools.net,202,4856,24.03960396039604,18.5
www.fortedward.org,199,4855,24.396984924623116,15.0
www.barnescountynorth.k12.nd.us,201,4854,24.149253731343283,11.0
www.saladoisd.org,413,4854,11.753026634382566,5.0
www.sau8.org,212,4851,22.882075471698112,14.0
hendersonky.us,398,4851,12.188442211055277,6.0
www.bsd111.org,199,4847,24.35678391959799,19.0
www.bcswildcats.org,198,4847,24.47979797979798,21.0
kcia.us,201,4846,24.109452736318406,21.0
www.shiloh1.us,398,4843,12.168341708542714,4.0
www.isd15.org,215,4842,22.52093023255814,12.0
www.trent.esc14.net,407,4841,11.894348894348894,7.0
www.islandcity.org,398,4841,12.163316582914574,9.0
www.new-london.k12.ia.us,203,4839,23.83743842364532,13.0
www.greene.k12.ga.us,213,4832,22.685446009389672,12.0
bruningdavenport.org,199,4832,24.281407035175878,12.0
www.newlebanoncsd.org,198,4831,24.3989898989899,15.0
www.eht.k12.nj.us,398,4830,12.135678391959798,4.0
www.cpps.org,399,4829,12.102756892230577,7.0
www.huntsmen.org,201,4829,24.024875621890548,11.0
